app_id,monetization_type,total_revenue_usd,arpu_usd,ltv_usd,conversion_rate_pct,ad_impressions,ad_revenue_usd,subscription_active_users,subscription_tier,iap_category,report_month
APP_069809,Free with Ads,10186.36,0.0111,0.1,0.0,165247,466.71,0,N/A,N/A,2025-08
APP_045697,Free with Ads,119.11,0.0219,0.08,0.0,179,23.02,0,N/A,N/A,2023-10
APP_076916,Free,9489.48,0.0023,0.02,0.0,0,0.0,0,N/A,N/A,2025-08
APP_057531,Subscription,3208121.95,1.212,10.31,14.24,0,0.0,38725,Standard,N/A,2025-09
APP_083329,Free with Ads,265.78,0.0231,0.12,0.0,5649,121.38,0,N/A,N/A,2023-04
APP_020928,Paid,1207.96,0.7484,4.12,0.0,0,0.0,0,N/A,N/A,2025-07
APP_095084,Free with Ads,194.21,0.0186,0.11,0.0,4500,5.08,0,N/A,N/A,2025-03
APP_093203,Subscription,8444.88,2.4032,12.54,7.03,0,0.0,25,Basic,N/A,2025-12
APP_098014,Subscription,72.57,1.3195,15.5,0.96,0,0.0,1,Enterprise,N/A,2025-12
APP_070668,Free,0.92,0.0006,0.0,0.0,0,0.0,0,N/A,N/A,2026-03
APP_000703,Freemium,218998.64,0.1676,1.79,12.81,379643,51024.55,0,N/A,Subscription Trial,2026-02
APP_055127,Free with Ads,1285.89,0.0173,0.14,0.0,379,182.17,0,N/A,N/A,2023-07
APP_011840,Free,4.38,0.0021,0.02,0.0,0,0.0,0,N/A,N/A,2024-10
APP_077447,Free,31.64,0.0049,0.03,0.0,0,0.0,0,N/A,N/A,2023-02
APP_029950,Freemium,122.93,0.0166,0.16,3.46,928,40.48,0,N/A,Gems,2023-05
APP_084306,Free,65.77,0.0043,0.04,0.0,0,0.0,0,N/A,N/A,2024-01
APP_082932,Subscription,67067.61,0.6517,5.95,12.43,0,0.0,4192,Standard,N/A,2025-04
APP_089323,Free with Ads,192.14,0.0017,0.01,0.0,52804,1.41,0,N/A,N/A,2026-03
APP_062240,Free,11.22,0.0032,0.03,0.0,0,0.0,0,N/A,N/A,2025-03
APP_008361,Free,39.12,0.0014,0.01,0.0,0,0.0,0,N/A,N/A,2023-08
APP_002212,Paid,465897.41,2.1317,10.79,0.0,0,0.0,0,N/A,N/A,2024-11
APP_038538,Free with Ads,23993.77,0.0271,0.31,0.0,145473,14299.16,0,N/A,N/A,2024-03
APP_094727,Freemium,256.74,0.3926,4.5,1.76,171,12.5,0,N/A,Ad Removal,2024-05
APP_079285,Free,0.05,0.001,0.0,0.0,0,0.0,0,N/A,N/A,2024-06
APP_002905,Subscription,188476.74,2.0748,16.55,10.27,0,0.0,990,Basic,N/A,2025-12
APP_089961,Free,48.55,0.0035,0.03,0.0,0,0.0,0,N/A,N/A,2023-02
APP_059929,Freemium,1089.82,0.5102,3.24,12.56,456,615.84,0,N/A,Gems,2025-03
APP_034604,Free,0.06,0.0021,0.02,0.0,0,0.0,0,N/A,N/A,2023-04
APP_031562,Paid,978.78,2.7264,20.15,0.0,0,0.0,0,N/A,N/A,2024-11
APP_024719,Freemium,19887.72,0.1446,1.08,13.45,41154,3633.75,0,N/A,Gems,2025-07
APP_097121,Subscription,80251.81,1.3487,6.02,8.79,0,0.0,934,Enterprise,N/A,2025-06
APP_086945,Subscription,62816.59,2.5204,28.8,10.04,0,0.0,185,Standard,N/A,2024-05
APP_074072,Freemium,8744.57,0.1647,1.07,5.68,10187,1017.66,0,N/A,Gems,2026-03
APP_029426,Free with Ads,52893.19,0.0226,0.08,0.0,681934,7153.45,0,N/A,N/A,2024-01
APP_014040,Freemium,214.6,0.1268,0.6,14.57,99,94.1,0,N/A,Gems,2025-08
APP_078439,Free with Ads,12520.76,0.0098,0.03,0.0,25323,1049.66,0,N/A,N/A,2023-12
APP_084632,Free,1.79,0.0041,0.02,0.0,0,0.0,0,N/A,N/A,2023-02
APP_097593,Free,157.21,0.0013,0.01,0.0,0,0.0,0,N/A,N/A,2025-04
APP_021664,Free with Ads,5990.7,0.0081,0.03,0.0,137368,848.85,0,N/A,N/A,2024-01
APP_087673,Free,14.18,0.004,0.03,0.0,0,0.0,0,N/A,N/A,2025-05
APP_015714,Free,6041.16,0.0026,0.02,0.0,0,0.0,0,N/A,N/A,2026-03
APP_036164,Freemium,145.52,0.184,2.2,14.36,247,43.46,0,N/A,Premium Unlock,2026-04
APP_019716,Free,13.48,0.0039,0.03,0.0,0,0.0,0,N/A,N/A,2025-02
APP_051979,Freemium,3676.44,0.4267,1.78,12.66,912,1327.61,0,N/A,Subscription Trial,2025-07
APP_059113,Subscription,62651.26,0.4545,5.01,4.34,0,0.0,3000,Enterprise,N/A,2025-12
APP_063579,Freemium,22333.29,0.0805,0.27,0.79,74618,8023.62,0,N/A,Coins,2024-10
APP_060086,Subscription,63.47,0.369,3.98,6.78,0,0.0,7,Basic,N/A,2024-09
APP_024442,Free with Ads,235234.44,0.004,0.04,0.0,5170000,13799.97,0,N/A,N/A,2023-09
APP_024773,Free,0.53,0.0045,0.02,0.0,0,0.0,0,N/A,N/A,2024-11
APP_059823,Free,0.37,0.0009,0.01,0.0,0,0.0,0,N/A,N/A,2024-04
APP_096687,Free,0.43,0.0026,0.03,0.0,0,0.0,0,N/A,N/A,2026-04
APP_083702,Subscription,7969445.8,3.4975,37.38,10.95,0,0.0,55881,Basic,N/A,2023-10
APP_067534,Freemium,4265.61,0.1475,0.57,13.7,10571,2058.33,0,N/A,Themes,2026-02
APP_015078,Free with Ads,1157.01,0.0158,0.15,0.0,25565,481.63,0,N/A,N/A,2024-06
APP_062465,Freemium,13640.81,0.2653,2.96,9.59,9568,376.42,0,N/A,Ad Removal,2024-10
APP_025588,Free with Ads,1029.92,0.0023,0.01,0.0,116263,31.4,0,N/A,N/A,2024-04
APP_030442,Free,3302.01,0.002,0.02,0.0,0,0.0,0,N/A,N/A,2025-04
APP_047846,Subscription,7710.01,0.8097,5.77,7.45,0,0.0,158,Premium,N/A,2024-05
APP_004118,Paid,6508.25,4.6256,52.68,0.0,0,0.0,0,N/A,N/A,2024-10
APP_074612,Free,1.16,0.0009,0.0,0.0,0,0.0,0,N/A,N/A,2024-01
APP_003355,Free with Ads,0.92,0.0279,0.27,0.0,0,0.1,0,N/A,N/A,2023-12
APP_086255,Free,6.58,0.0022,0.02,0.0,0,0.0,0,N/A,N/A,2023-05
APP_068525,Free,42.85,0.001,0.01,0.0,0,0.0,0,N/A,N/A,2026-03
APP_071637,Subscription,119498.42,0.3542,2.31,3.64,0,0.0,15679,Basic,N/A,2024-11
APP_029215,Free with Ads,12.95,0.0225,0.16,0.0,75,2.02,0,N/A,N/A,2023-03
APP_026788,Free with Ads,35.75,0.0041,0.05,0.0,4138,9.59,0,N/A,N/A,2023-12
APP_013883,Free,7.46,0.0033,0.02,0.0,0,0.0,0,N/A,N/A,2025-08
APP_005197,Subscription,38203.46,2.6968,13.6,4.44,0,0.0,74,Basic,N/A,2023-12
APP_027800,Free,18.09,0.0003,0.0,0.0,0,0.0,0,N/A,N/A,2024-12
APP_096562,Free,310.31,0.0044,0.02,0.0,0,0.0,0,N/A,N/A,2025-12
APP_088261,Free,41.49,0.0004,0.0,0.0,0,0.0,0,N/A,N/A,2024-01
APP_020299,Free with Ads,7429.19,0.0082,0.06,0.0,49732,2583.48,0,N/A,N/A,2024-03
APP_096910,Freemium,2.9,0.0744,0.42,3.79,5,1.07,0,N/A,Ad Removal,2024-01
APP_083672,Paid,65780.24,2.0634,8.88,0.0,0,0.0,0,N/A,N/A,2024-08
APP_007230,Freemium,2326.03,0.1526,0.51,9.81,3011,114.12,0,N/A,Extra Features,2025-07
APP_016796,Subscription,335.35,0.81,9.11,13.25,0,0.0,7,Standard,N/A,2026-04
APP_029499,Subscription,146.1,0.3795,3.83,10.26,0,0.0,8,Premium,N/A,2024-06
APP_082290,Free,1.06,0.0001,0.0,0.0,0,0.0,0,N/A,N/A,2023-08
APP_061563,Paid,101367.29,2.0321,17.01,0.0,0,0.0,0,N/A,N/A,2024-12
APP_059972,Free with Ads,0.03,0.003,0.02,0.0,1,0.0,0,N/A,N/A,2025-12
APP_044385,Paid,34883557.56,4.0337,13.07,0.0,0,0.0,0,N/A,N/A,2025-12
APP_057804,Free,180.39,0.0025,0.02,0.0,0,0.0,0,N/A,N/A,2023-01
APP_011967,Free with Ads,2195.54,0.0289,0.13,0.0,16428,696.08,0,N/A,N/A,2023-02
APP_006448,Free with Ads,1680.43,0.0256,0.26,0.0,10771,464.79,0,N/A,N/A,2023-08
APP_097836,Free,402.44,0.0008,0.01,0.0,0,0.0,0,N/A,N/A,2025-05
APP_008738,Freemium,45.61,0.4428,3.87,12.82,16,12.25,0,N/A,Coins,2025-06
APP_012218,Subscription,302456.52,0.8777,9.59,4.24,0,0.0,3557,Basic,N/A,2025-04
APP_064571,Freemium,29577.01,0.4985,4.79,11.56,17854,15686.06,0,N/A,Gems,2025-07
APP_099744,Free,84.93,0.0034,0.03,0.0,0,0.0,0,N/A,N/A,2024-06
APP_036798,Free,0.6,0.0039,0.04,0.0,0,0.0,0,N/A,N/A,2025-11
APP_091729,Free with Ads,165.15,0.0286,0.18,0.0,1001,90.33,0,N/A,N/A,2024-03
APP_073954,Free,17.99,0.001,0.01,0.0,0,0.0,0,N/A,N/A,2025-10
APP_062282,Free,173.45,0.0047,0.05,0.0,0,0.0,0,N/A,N/A,2024-08
APP_096137,Free with Ads,60.55,0.0081,0.06,0.0,1631,19.42,0,N/A,N/A,2025-08
APP_064313,Free,10.68,0.0012,0.01,0.0,0,0.0,0,N/A,N/A,2024-09
APP_050205,Free with Ads,1863.2,0.0198,0.16,0.0,40285,400.59,0,N/A,N/A,2024-12
APP_003558,Free with Ads,26.96,0.0034,0.03,0.0,2384,15.01,0,N/A,N/A,2023-09
APP_016467,Free with Ads,884.29,0.0258,0.18,0.0,14000,517.1,0,N/A,N/A,2024-12
APP_096092,Free with Ads,669.51,0.0098,0.11,0.0,1067,212.78,0,N/A,N/A,2025-12
APP_068527,Free with Ads,1.23,0.0049,0.05,0.0,35,0.45,0,N/A,N/A,2023-02
APP_095553,Free,6.57,0.0008,0.01,0.0,0,0.0,0,N/A,N/A,2024-01
APP_063364,Free,181.78,0.0035,0.03,0.0,0,0.0,0,N/A,N/A,2024-11
APP_097865,Free with Ads,2.37,0.0103,0.12,0.0,45,0.46,0,N/A,N/A,2025-01
APP_049328,Freemium,76609.24,0.4161,3.64,12.3,70021,17132.06,0,N/A,Themes,2024-02
APP_006905,Subscription,125601.61,0.6868,3.66,13.95,0,0.0,873,Premium,N/A,2023-01
APP_067504,Free with Ads,7.38,0.0016,0.01,0.0,1826,0.51,0,N/A,N/A,2026-02
APP_078797,Free with Ads,7301.58,0.0168,0.18,0.0,20667,3761.1,0,N/A,N/A,2023-06
APP_054450,Free with Ads,374.35,0.0037,0.01,0.0,47780,31.17,0,N/A,N/A,2025-10
APP_033583,Subscription,947.2,1.5131,6.35,4.24,0,0.0,24,Basic,N/A,2025-08
APP_050536,Subscription,792466.7,0.2734,2.47,5.21,0,0.0,48459,Standard,N/A,2023-06
APP_020840,Freemium,120.11,0.2249,2.28,1.35,83,4.59,0,N/A,Themes,2025-10
APP_069396,Freemium,2298.96,0.2527,1.11,4.86,1189,472.42,0,N/A,Coins,2023-07
APP_030502,Freemium,1323.49,0.1631,1.81,11.16,2788,214.84,0,N/A,Extra Features,2024-04
APP_026086,Freemium,4922.92,0.1499,1.25,8.01,11053,2191.89,0,N/A,Themes,2024-07
APP_023851,Paid,13454.99,4.9595,35.57,0.0,0,0.0,0,N/A,N/A,2025-06
APP_027448,Subscription,714.56,0.4466,2.3,1.68,0,0.0,66,Enterprise,N/A,2025-08
APP_074974,Freemium,968529.95,0.3493,1.52,9.31,1130464,363752.99,0,N/A,Gems,2026-01
APP_090831,Free with Ads,765.09,0.0021,0.01,0.0,26931,293.33,0,N/A,N/A,2024-10
APP_065097,Paid,101177.5,2.935,14.72,0.0,0,0.0,0,N/A,N/A,2023-11
APP_055495,Subscription,192133.54,0.9617,6.88,1.14,0,0.0,9215,Premium,N/A,2025-06
APP_096517,Paid,68041.71,4.8976,36.65,0.0,0,0.0,0,N/A,N/A,2024-01
APP_006465,Freemium,2408.77,0.2304,1.81,7.02,2700,1226.97,0,N/A,Subscription Trial,2024-12
APP_067014,Paid,74336.72,3.1216,30.68,0.0,0,0.0,0,N/A,N/A,2023-10
APP_097298,Freemium,223531.45,0.1134,0.92,13.83,37955,112440.83,0,N/A,Extra Features,2025-02
APP_065498,Free with Ads,19172.64,0.0142,0.07,0.0,579915,9068.03,0,N/A,N/A,2023-03
APP_004254,Free with Ads,157.54,0.0237,0.16,0.0,502,26.26,0,N/A,N/A,2024-01
APP_037796,Freemium,337502.58,0.2913,1.63,3.22,407513,128439.67,0,N/A,Premium Unlock,2023-01
APP_041311,Free,252.91,0.0039,0.04,0.0,0,0.0,0,N/A,N/A,2024-09
APP_085710,Free with Ads,101.47,0.0192,0.18,0.0,632,55.08,0,N/A,N/A,2024-04
APP_022258,Freemium,21965.02,0.4169,2.89,11.57,10781,11758.32,0,N/A,Extra Features,2024-03
APP_065925,Subscription,2292.18,0.6589,5.19,11.66,0,0.0,78,Enterprise,N/A,2023-02
APP_028208,Freemium,59937.68,0.1274,0.86,13.46,28183,4065.65,0,N/A,Premium Unlock,2026-02
APP_031916,Paid,1103889.9,2.0456,12.41,0.0,0,0.0,0,N/A,N/A,2025-04
APP_024435,Subscription,1620.16,0.8897,2.81,13.03,0,0.0,52,Enterprise,N/A,2024-11
APP_075207,Free with Ads,5.62,0.0047,0.04,0.0,90,0.9,0,N/A,N/A,2025-12
APP_052934,Freemium,11.07,0.3817,3.8,1.29,6,2.67,0,N/A,Subscription Trial,2024-10
APP_099576,Subscription,568.41,0.4427,5.19,13.08,0,0.0,21,Enterprise,N/A,2024-12
APP_049558,Free,604.15,0.0031,0.01,0.0,0,0.0,0,N/A,N/A,2025-08
APP_089273,Paid,269658.45,6.3779,30.66,0.0,0,0.0,0,N/A,N/A,2023-11
APP_075747,Freemium,22256.32,0.4123,3.26,7.63,7242,10255.8,0,N/A,Gems,2023-12
APP_046667,Free with Ads,27.83,0.0179,0.06,0.0,369,7.76,0,N/A,N/A,2023-07
APP_092023,Paid,1572885.31,3.9381,33.32,0.0,0,0.0,0,N/A,N/A,2025-01
APP_005994,Freemium,168.41,0.2041,1.02,7.59,87,58.3,0,N/A,Ad Removal,2024-06
APP_021755,Free with Ads,4.87,0.0119,0.07,0.0,113,2.78,0,N/A,N/A,2024-07
APP_010212,Free,54.11,0.0004,0.0,0.0,0,0.0,0,N/A,N/A,2023-09
APP_093273,Paid,2289123.03,3.4186,11.87,0.0,0,0.0,0,N/A,N/A,2023-06
APP_007869,Subscription,184233.82,1.1278,11.5,10.96,0,0.0,612,Basic,N/A,2023-12
APP_008662,Subscription,540695.69,1.9428,16.24,8.77,0,0.0,841,Enterprise,N/A,2023-02
APP_012084,Freemium,21627.41,0.152,0.64,3.77,64169,4048.2,0,N/A,Themes,2024-09
APP_055128,Subscription,922940.92,2.9369,29.65,7.56,0,0.0,3071,Standard,N/A,2025-10
APP_041971,Free,974.11,0.0023,0.02,0.0,0,0.0,0,N/A,N/A,2023-05
APP_042152,Subscription,3142.84,1.4371,9.57,7.37,0,0.0,104,Standard,N/A,2023-01
APP_085099,Freemium,11147.67,0.4494,4.26,0.58,8692,5633.87,0,N/A,Premium Unlock,2025-05
APP_055301,Free,85.65,0.0047,0.03,0.0,0,0.0,0,N/A,N/A,2025-11
APP_088687,Free,1184.93,0.0042,0.03,0.0,0,0.0,0,N/A,N/A,2024-11
APP_098260,Freemium,537.71,0.217,1.9,2.55,1151,310.42,0,N/A,Coins,2023-09
APP_069854,Free,18.48,0.0023,0.02,0.0,0,0.0,0,N/A,N/A,2023-02
APP_003710,Freemium,3694.97,0.3144,1.37,7.59,3419,1973.09,0,N/A,Premium Unlock,2026-01
APP_062429,Free with Ads,17263.96,0.0257,0.1,0.0,325611,1320.27,0,N/A,N/A,2025-11
APP_073010,Freemium,1543.16,0.0789,0.34,14.67,332,917.91,0,N/A,Premium Unlock,2025-07
APP_057007,Subscription,1162.29,0.7417,6.32,14.59,0,0.0,32,Standard,N/A,2025-05
APP_069091,Subscription,4101.5,1.1961,10.15,1.51,0,0.0,91,Premium,N/A,2024-07
APP_034809,Freemium,1772584.26,0.5126,4.15,6.1,364101,427152.44,0,N/A,Coins,2024-08
APP_080326,Paid,5805.49,1.8518,20.85,0.0,0,0.0,0,N/A,N/A,2024-06
APP_088887,Free,5.66,0.0033,0.01,0.0,0,0.0,0,N/A,N/A,2023-08
APP_004796,Freemium,4016.56,0.3549,3.64,9.01,2051,1783.65,0,N/A,Premium Unlock,2024-07
APP_086959,Free with Ads,287.58,0.0143,0.07,0.0,5107,96.92,0,N/A,N/A,2024-11
APP_033406,Free,36.71,0.0032,0.03,0.0,0,0.0,0,N/A,N/A,2026-03
APP_082492,Freemium,8859.72,0.3217,1.51,9.73,2285,5200.59,0,N/A,Themes,2025-10
APP_079908,Free with Ads,9848.36,0.0219,0.19,0.0,203341,5529.81,0,N/A,N/A,2024-07
APP_069603,Subscription,15988.11,0.2619,1.48,10.08,0,0.0,866,Premium,N/A,2025-04
APP_095932,Free,46.47,0.0026,0.02,0.0,0,0.0,0,N/A,N/A,2025-11
APP_048582,Free,95.06,0.0028,0.01,0.0,0,0.0,0,N/A,N/A,2025-03
APP_066681,Freemium,696.05,0.5305,1.86,8.21,81,12.33,0,N/A,Themes,2024-05
APP_038789,Free,4.83,0.0003,0.0,0.0,0,0.0,0,N/A,N/A,2025-03
APP_097865,Free with Ads,5.32,0.0231,0.15,0.0,50,0.07,0,N/A,N/A,2024-10
APP_029318,Free,101.52,0.0028,0.03,0.0,0,0.0,0,N/A,N/A,2023-06
APP_096678,Free,32.01,0.003,0.01,0.0,0,0.0,0,N/A,N/A,2025-10
APP_056907,Free,0.07,0.0026,0.02,0.0,0,0.0,0,N/A,N/A,2025-03
APP_007732,Free,378.42,0.0008,0.01,0.0,0,0.0,0,N/A,N/A,2023-03
APP_012318,Free,4.78,0.0032,0.03,0.0,0,0.0,0,N/A,N/A,2023-06
APP_030057,Subscription,24463.08,0.99,7.33,4.86,0,0.0,80,Basic,N/A,2025-06
APP_090430,Freemium,867667.4,0.3408,2.99,7.99,486286,47965.43,0,N/A,Extra Features,2023-10
APP_098361,Free with Ads,202.19,0.0048,0.04,0.0,10472,8.41,0,N/A,N/A,2024-01
APP_040955,Freemium,2582.47,0.0822,0.73,5.26,9696,751.09,0,N/A,Gems,2026-04
APP_040739,Free,1.56,0.0034,0.04,0.0,0,0.0,0,N/A,N/A,2023-02
APP_088239,Free,23.01,0.0023,0.01,0.0,0,0.0,0,N/A,N/A,2023-12
APP_051730,Free with Ads,1342.56,0.0022,0.01,0.0,278013,567.46,0,N/A,N/A,2023-05
APP_028658,Freemium,1970.13,0.1485,0.48,1.78,6419,804.36,0,N/A,Subscription Trial,2023-07
APP_023345,Free,5.12,0.002,0.01,0.0,0,0.0,0,N/A,N/A,2024-04
APP_050076,Free with Ads,1398.81,0.0061,0.02,0.0,57503,97.66,0,N/A,N/A,2023-11
APP_007477,Subscription,144753.66,1.9176,15.91,9.86,0,0.0,1902,Standard,N/A,2025-12
APP_053870,Freemium,53989.64,0.502,5.05,14.66,43126,1194.65,0,N/A,Premium Unlock,2023-06
APP_059480,Free,82.74,0.0009,0.01,0.0,0,0.0,0,N/A,N/A,2024-04
APP_049627,Subscription,12304.1,1.8367,21.31,6.3,0,0.0,147,Premium,N/A,2023-09
APP_077883,Paid,251714.65,4.1777,49.3,0.0,0,0.0,0,N/A,N/A,2023-04
APP_065773,Freemium,11360.68,0.3753,2.37,9.82,4952,6187.84,0,N/A,Premium Unlock,2024-03
APP_075806,Freemium,116504.35,0.2684,1.96,6.52,50281,46874.11,0,N/A,Premium Unlock,2025-03
APP_060238,Free with Ads,17.97,0.0074,0.07,0.0,198,4.39,0,N/A,N/A,2025-05
APP_032097,Paid,1973.26,4.1718,42.2,0.0,0,0.0,0,N/A,N/A,2025-10
APP_082340,Freemium,104369.65,0.5202,6.14,0.6,45209,13455.32,0,N/A,Premium Unlock,2025-04
APP_077549,Paid,16216041.33,4.153,45.66,0.0,0,0.0,0,N/A,N/A,2026-02
APP_097865,Free with Ads,5.87,0.0255,0.25,0.0,85,3.33,0,N/A,N/A,2025-04
APP_027211,Subscription,211236.35,0.5907,2.92,2.27,0,0.0,13406,Basic,N/A,2025-01
APP_090168,Free with Ads,665.89,0.0251,0.18,0.0,4782,315.36,0,N/A,N/A,2023-07
APP_097658,Freemium,19349.18,0.017,0.09,14.03,115874,1370.8,0,N/A,Themes,2023-12
APP_034178,Free with Ads,216.61,0.0089,0.05,0.0,7436,18.46,0,N/A,N/A,2025-01
APP_063919,Free with Ads,9.15,0.0031,0.02,0.0,1424,3.29,0,N/A,N/A,2025-09
APP_070404,Freemium,5461639.63,0.2659,1.35,8.87,3050535,92743.26,0,N/A,Subscription Trial,2023-12
APP_052238,Freemium,382.04,0.3666,2.23,5.43,59,39.32,0,N/A,Extra Features,2026-04
APP_028911,Paid,9569136.36,1.829,6.64,0.0,0,0.0,0,N/A,N/A,2025-11
APP_035976,Freemium,18457.17,0.2554,1.49,5.9,35157,2710.18,0,N/A,Coins,2024-08
APP_063521,Free,5.32,0.0002,0.0,0.0,0,0.0,0,N/A,N/A,2023-10
APP_076791,Paid,24082.0,1.4544,10.62,0.0,0,0.0,0,N/A,N/A,2025-11
APP_087005,Subscription,265761.55,1.8743,16.33,10.02,0,0.0,2213,Basic,N/A,2023-08
APP_078150,Paid,33756.0,3.1346,14.91,0.0,0,0.0,0,N/A,N/A,2025-07
APP_087537,Free,51.63,0.0005,0.0,0.0,0,0.0,0,N/A,N/A,2025-09
APP_036756,Freemium,904.73,0.3373,3.93,10.24,1125,385.79,0,N/A,Coins,2025-01
APP_054534,Free with Ads,14.11,0.0109,0.09,0.0,527,3.05,0,N/A,N/A,2025-02
APP_063234,Free,220.99,0.0029,0.03,0.0,0,0.0,0,N/A,N/A,2023-09
APP_074623,Free,6.49,0.0009,0.0,0.0,0,0.0,0,N/A,N/A,2023-04
APP_013805,Free with Ads,407.42,0.0149,0.12,0.0,4024,80.09,0,N/A,N/A,2025-10
APP_084508,Subscription,7860.74,1.2305,5.96,0.75,0,0.0,162,Enterprise,N/A,2025-01
APP_031673,Subscription,2820.91,1.3331,15.42,10.74,0,0.0,19,Basic,N/A,2024-05
APP_005592,Paid,6417.42,1.0273,10.23,0.0,0,0.0,0,N/A,N/A,2023-02
APP_079003,Free with Ads,13546.81,0.0161,0.1,0.0,213826,2985.1,0,N/A,N/A,2023-03
APP_013247,Paid,6593.58,3.2577,15.91,0.0,0,0.0,0,N/A,N/A,2024-11
APP_003167,Freemium,37607.17,0.3212,2.58,5.0,42920,12671.18,0,N/A,Premium Unlock,2024-12
APP_063324,Free with Ads,12.93,0.0038,0.02,0.0,783,6.5,0,N/A,N/A,2024-11
APP_043838,Free,17.83,0.0048,0.05,0.0,0,0.0,0,N/A,N/A,2023-12
APP_053016,Freemium,778.91,0.0246,0.2,14.09,14060,237.88,0,N/A,Premium Unlock,2024-07
APP_085483,Free with Ads,27.54,0.0296,0.13,0.0,378,13.21,0,N/A,N/A,2024-01
APP_076764,Free,326.28,0.0032,0.03,0.0,0,0.0,0,N/A,N/A,2026-03
APP_015763,Free,0.06,0.0002,0.0,0.0,0,0.0,0,N/A,N/A,2026-03
APP_088540,Free,0.28,0.0004,0.0,0.0,0,0.0,0,N/A,N/A,2024-04
APP_061184,Free with Ads,11.11,0.0047,0.03,0.0,1113,6.07,0,N/A,N/A,2024-08
APP_076234,Free,5.59,0.0027,0.02,0.0,0,0.0,0,N/A,N/A,2025-06
APP_098231,Freemium,450200.86,0.3597,3.81,12.23,582578,105804.66,0,N/A,Ad Removal,2024-09
APP_032020,Freemium,7597.43,0.3222,2.46,12.51,10228,2263.6,0,N/A,Ad Removal,2025-03
APP_004978,Free,11.21,0.0002,0.0,0.0,0,0.0,0,N/A,N/A,2023-02
APP_028677,Free with Ads,36130.16,0.0219,0.07,0.0,389128,12125.18,0,N/A,N/A,2024-02
APP_051640,Freemium,73476.7,0.5255,3.18,8.29,22377,37553.0,0,N/A,Ad Removal,2023-11
APP_041297,Free with Ads,5.25,0.0245,0.12,0.0,60,2.22,0,N/A,N/A,2023-01
APP_081099,Free,1390.31,0.0012,0.0,0.0,0,0.0,0,N/A,N/A,2023-07
APP_090915,Freemium,141.73,0.5044,6.01,6.61,24,24.37,0,N/A,Themes,2026-02
APP_062267,Free,3559.3,0.0009,0.01,0.0,0,0.0,0,N/A,N/A,2026-01
APP_085414,Paid,1255769.83,0.7506,4.32,0.0,0,0.0,0,N/A,N/A,2025-10
APP_052426,Free,36.4,0.0015,0.02,0.0,0,0.0,0,N/A,N/A,2026-02
APP_074514,Free,6.18,0.0044,0.02,0.0,0,0.0,0,N/A,N/A,2024-07
APP_023604,Freemium,8556.42,0.1628,1.86,7.36,5185,3764.3,0,N/A,Themes,2025-12
APP_022254,Free,334.96,0.0045,0.01,0.0,0,0.0,0,N/A,N/A,2024-01
APP_019086,Free,3150.84,0.0023,0.02,0.0,0,0.0,0,N/A,N/A,2025-04
APP_091485,Freemium,2774.49,0.3266,3.33,4.57,786,1233.28,0,N/A,Extra Features,2024-01
APP_015629,Subscription,3332.1,3.8611,11.86,4.29,0,0.0,5,Enterprise,N/A,2024-04
APP_089553,Free with Ads,1.76,0.001,0.0,0.0,592,0.45,0,N/A,N/A,2025-06
APP_006673,Freemium,42479.85,0.4205,3.27,4.92,48478,10302.55,0,N/A,Coins,2024-02
APP_024733,Free,10.66,0.0044,0.04,0.0,0,0.0,0,N/A,N/A,2023-10
APP_053316,Free with Ads,2284.05,0.0176,0.1,0.0,48100,1161.83,0,N/A,N/A,2023-08
APP_088281,Freemium,27067.24,0.1679,1.15,11.68,42981,2863.87,0,N/A,Extra Features,2024-06
APP_098442,Free with Ads,7.97,0.0149,0.11,0.0,59,3.86,0,N/A,N/A,2025-12
APP_096633,Free with Ads,9073.15,0.0127,0.11,0.0,46377,4198.18,0,N/A,N/A,2026-02
APP_048167,Freemium,108764.01,0.3301,1.48,3.01,134051,14578.56,0,N/A,Extra Features,2023-01
APP_028076,Free with Ads,16701.09,0.0247,0.16,0.0,330680,9656.49,0,N/A,N/A,2023-11
APP_042173,Free with Ads,1.68,0.0075,0.04,0.0,90,0.02,0,N/A,N/A,2025-08
APP_069908,Free,4.07,0.0007,0.0,0.0,0,0.0,0,N/A,N/A,2024-03
APP_033846,Free with Ads,222.69,0.0209,0.18,0.0,4803,127.71,0,N/A,N/A,2023-03
APP_054197,Free,58.77,0.0045,0.03,0.0,0,0.0,0,N/A,N/A,2023-11
APP_044219,Paid,1658966.66,3.2253,29.97,0.0,0,0.0,0,N/A,N/A,2024-01
APP_042917,Freemium,2489.0,0.2255,2.07,4.27,2347,535.35,0,N/A,Subscription Trial,2024-04
APP_065167,Freemium,221.85,0.201,1.56,3.12,19,72.87,0,N/A,Coins,2024-12
APP_088839,Free,607.18,0.0017,0.02,0.0,0,0.0,0,N/A,N/A,2023-09
APP_093583,Free with Ads,428.72,0.0197,0.11,0.0,1215,225.85,0,N/A,N/A,2025-08
APP_018714,Subscription,227191.97,2.041,13.47,2.79,0,0.0,539,Basic,N/A,2024-01
APP_060094,Free,91.11,0.004,0.04,0.0,0,0.0,0,N/A,N/A,2026-02
APP_048925,Freemium,813.7,0.1543,0.93,6.37,453,413.16,0,N/A,Gems,2023-03
APP_075946,Free,399.09,0.0027,0.01,0.0,0,0.0,0,N/A,N/A,2025-07
