app_id,country,region_installs,avg_session_duration_minutes,avg_rating,revenue_usd,active_users,daus,maus,language,quarter,year
APP_053291,Pakistan,4359,17.29,2.9,223454.88,397,175,3367,en,Q1,2026
APP_045913,South Africa,603,8.54,4.6,108315.6,13,82,782,hi,Q1,2026
APP_068600,Egypt,13083,9.11,2.1,188219.25,236,90,6846,ar,Q3,2024
APP_001654,India,91,2.53,3.6,880066.85,13,3,58,ko,Q1,2026
APP_027630,Philippines,374,12.64,2.8,828549.07,212,9,738,de,Q3,2026
APP_062670,Germany,2535,6.74,4.0,148412.82,4246,628,1022,vi,Q1,2024
APP_024148,Italy,795,10.49,3.7,507635.58,174,12,678,id,Q2,2026
APP_030910,India,1270,5.65,2.7,401373.64,677,199,373,en,Q2,2026
APP_000599,Peru,112966,19.16,4.4,200606.39,1167,62939,274839,en,Q1,2025
APP_017467,Turkey,23789,16.29,3.0,262477.46,22074,11729,50170,ko,Q1,2025
APP_056105,South Korea,10,22.53,3.0,682520.81,5,1,10,hi,Q4,2024
APP_052290,United States,19208,4.05,3.8,230513.17,3618,472,19720,zh,Q1,2024
APP_081350,United States,29221,22.84,3.7,219840.75,30745,1242,4477,ru,Q2,2024
APP_014001,Colombia,680,9.84,4.9,611287.07,107,205,677,zh,Q2,2026
APP_070389,Saudi Arabia,16304,30.53,2.4,644660.04,10763,9422,18460,es,Q2,2026
APP_032602,France,744,21.88,2.2,872341.4,317,35,708,ru,Q4,2025
APP_033764,Malaysia,452,30.47,5.0,576544.54,65,159,968,ru,Q2,2024
APP_038880,Nigeria,11,13.86,3.1,816604.02,5,1,10,vi,Q4,2026
APP_029470,India,79,6.9,5.0,772979.65,19,11,75,es,Q1,2025
APP_084456,Saudi Arabia,7434,7.75,3.2,30398.71,193,2609,6665,tr,Q3,2026
APP_059491,Canada,17,4.21,3.2,585687.53,599,3,861,de,Q3,2024
APP_029121,India,60484,17.06,4.0,83463.0,23139,3395,47979,hi,Q4,2024
APP_004247,Colombia,6632,9.74,4.9,925836.55,4545,4195,28148,id,Q1,2026
APP_081007,United States,10,6.48,2.5,935866.87,5,1,10,es,Q1,2025
APP_098149,United Kingdom,590,14.1,5.0,233649.75,680,139,1168,pt,Q3,2024
APP_083317,Indonesia,6360,32.9,4.8,362167.95,33282,5534,16626,fr,Q3,2024
APP_079536,India,1409,9.7,4.0,496851.14,1088,419,997,fr,Q4,2025
APP_008222,Pakistan,11,10.15,3.2,579902.01,5,1,11,de,Q4,2025
APP_051508,India,345,24.29,1.8,279513.32,64,1,201,es,Q3,2026
APP_067838,Saudi Arabia,217,12.26,4.1,567925.05,151,16,107,en,Q2,2025
APP_011938,India,46,10.85,4.8,722358.19,5311,100,4374,th,Q3,2024
APP_084645,Egypt,132446,54.09,4.4,1964.28,74480,28600,46734,ko,Q3,2025
APP_055749,Australia,49900,11.33,3.9,485237.92,10181,8511,7700,ru,Q4,2024
APP_064142,Italy,1721,39.54,4.5,260308.26,2615,1691,8983,ar,Q1,2025
APP_075207,Philippines,45,15.22,4.0,613637.05,39,9,66,de,Q2,2025
APP_054600,Argentina,20589,10.4,4.7,615343.82,8361,116,9066,id,Q1,2024
APP_074180,India,3760,9.04,2.5,729805.02,1527,602,2245,vi,Q3,2024
APP_002167,Spain,837,9.68,4.7,38517.2,855,742,8964,ar,Q3,2024
APP_042375,Canada,92,8.66,2.4,583308.27,119,30,27,id,Q3,2026
APP_051575,United States,108,9.79,2.8,719105.29,38,24,97,pt,Q1,2024
APP_028502,India,3513,5.58,3.6,785885.32,2795,569,1241,hi,Q4,2026
APP_083425,Pakistan,11,4.85,3.1,291679.85,7,3,11,ko,Q2,2024
APP_062064,India,11770,16.34,4.5,990305.27,6125,77,4694,de,Q1,2025
APP_043901,United States,10,3.15,4.0,127357.46,6,2,12,ar,Q2,2024
APP_026783,Indonesia,36164,2.44,3.8,523815.16,2723,27884,15018,ko,Q3,2026
APP_048807,United States,743,3.31,3.9,212574.47,61,154,850,tr,Q4,2026
APP_015416,United States,2459,36.41,3.7,561006.55,87,264,985,id,Q4,2025
APP_096700,South Korea,6734,6.55,4.7,273304.27,8115,4116,5120,hi,Q4,2025
APP_038591,Mexico,1229,8.94,3.3,237994.13,203,234,1335,th,Q2,2025
APP_030796,India,229,41.75,4.1,659321.02,108,15,231,vi,Q1,2024
APP_005592,Vietnam,606,8.15,4.3,488950.93,63,5,504,vi,Q1,2024
APP_052329,Indonesia,1176,15.17,3.0,173043.63,293,205,390,th,Q4,2025
APP_070482,United States,29529,35.37,2.9,573916.8,11000,1111,4659,id,Q3,2026
APP_064041,Spain,130,11.94,2.7,573419.71,7,17,41,pt,Q1,2026
APP_056725,Nigeria,2216053,12.84,4.2,570383.36,469009,952041,1373287,es,Q3,2026
APP_040634,India,47,3.42,3.1,999930.85,16,3,44,zh,Q4,2025
APP_065515,Turkey,24,31.57,1.6,827510.79,15,6,33,th,Q4,2024
APP_061716,Brazil,12,3.73,2.6,103642.1,5,3,16,ja,Q1,2025
APP_089403,United Kingdom,8474,13.92,3.0,231146.96,4902,1398,3763,de,Q1,2024
APP_043226,Japan,865626,12.16,3.8,566724.13,809604,250787,672172,th,Q3,2024
APP_090169,India,36954,17.02,4.4,453475.78,3348,852,21437,zh,Q4,2024
APP_054818,Vietnam,2269,28.85,3.7,512036.6,2921,1157,10337,th,Q4,2024
APP_044348,France,27,7.41,5.0,287806.0,17,6,24,ar,Q4,2025
APP_088095,France,201854,31.48,3.2,478878.64,85237,1646,194737,pt,Q4,2026
APP_013502,South Korea,2862,17.32,4.3,513803.11,966,9,2418,ar,Q3,2026
APP_020502,India,33799,17.81,2.9,728244.72,43039,16058,40682,zh,Q3,2024
APP_065412,United States,196,45.29,4.2,449330.46,198,37,611,en,Q4,2024
APP_036627,Australia,313,13.64,1.3,4978.7,457,85,640,fr,Q3,2025
APP_056650,Indonesia,487,25.22,4.3,19722.7,172,39,332,pt,Q2,2026
APP_030102,Italy,431,12.34,3.4,865305.33,156,313,1616,es,Q1,2025
APP_026629,France,24,11.7,4.0,502115.11,11,1,17,es,Q4,2024
APP_043538,Mexico,976,8.14,3.6,190746.46,40,168,1515,fr,Q2,2026
APP_010878,Turkey,51900,7.91,2.0,577605.84,22699,10196,13065,ja,Q1,2025
APP_035429,Thailand,26,4.11,3.1,145566.32,15,1,33,de,Q2,2026
APP_074761,South Korea,2611,13.22,3.3,600762.04,1455,1060,846,es,Q2,2026
APP_014532,Australia,1579,3.61,4.1,181417.43,1788,237,4355,vi,Q3,2024
APP_024378,United States,6555,9.03,3.2,357342.67,5025,1508,3932,en,Q4,2025
APP_089323,Philippines,7632,5.25,4.8,200124.11,3656,1855,5417,ru,Q3,2025
APP_030554,Thailand,360,15.13,4.0,246209.9,427,127,470,tr,Q3,2025
APP_014017,Germany,508,38.42,2.4,389169.62,1116,530,589,zh,Q3,2024
APP_072421,Thailand,35,32.73,3.2,452024.07,5,11,32,en,Q1,2025
APP_088576,Russia,89,2.72,4.9,703036.89,7,21,18,tr,Q2,2026
APP_067273,Russia,11,56.62,3.5,608070.98,5,2,10,fr,Q2,2025
APP_073187,Turkey,242,3.31,5.0,445953.11,243,55,538,zh,Q2,2025
APP_052878,United Kingdom,17135,56.78,3.9,844107.85,4620,5343,4853,vi,Q4,2024
APP_013940,United Kingdom,8994,5.77,3.9,669618.79,3025,2282,9152,ar,Q2,2024
APP_009404,Indonesia,114,15.17,4.9,979849.64,156,40,302,es,Q3,2025
APP_095966,India,165,18.18,3.3,256331.4,8,40,231,id,Q4,2025
APP_047186,Netherlands,1061,29.63,3.6,85185.6,894,263,3281,pt,Q2,2024
APP_091533,Russia,40955,17.09,4.8,343621.0,39658,9714,69805,pt,Q4,2025
APP_070122,United States,9822,5.77,2.8,231993.55,3622,1540,24,hi,Q3,2026
APP_013163,Spain,2724,22.43,3.1,493410.68,1983,93,3322,pt,Q1,2024
APP_011309,United Kingdom,44,28.52,3.9,999216.4,21,2,56,zh,Q3,2024
APP_033627,Japan,126,13.83,3.3,818132.04,23,1,91,en,Q4,2024
APP_041649,India,78,40.01,2.5,600793.95,65,46,187,tr,Q4,2024
APP_023029,Peru,1070,26.54,3.8,333624.76,1025,386,1803,tr,Q1,2025
APP_029962,Peru,1510,7.92,3.9,113705.22,2329,250,2884,en,Q4,2025
APP_056283,South Korea,5897,13.6,3.8,1434.61,5333,88,14008,th,Q4,2024
APP_093382,India,989104,33.63,4.9,167593.97,36242,54918,890383,id,Q3,2026
APP_087639,United States,154,4.01,2.9,662028.29,31,15,31,en,Q1,2024
APP_086465,Netherlands,81,4.11,2.3,625967.7,58,13,107,vi,Q4,2024
APP_097767,Australia,8484016,26.46,5.0,873771.4,6635618,1101687,10885937,id,Q1,2024
APP_034795,Japan,28,11.19,4.7,499301.31,22,7,36,id,Q3,2024
APP_030947,United Kingdom,19,9.46,3.3,826654.99,7,3,12,vi,Q4,2024
APP_028499,Brazil,2897,10.48,1.3,525038.36,112,319,2322,zh,Q2,2025
APP_047144,Brazil,1564,8.68,2.8,164470.21,1343,346,247,de,Q1,2025
APP_099480,Argentina,10,17.79,2.9,933182.95,5,1,10,es,Q1,2024
APP_039915,United States,69,5.34,4.6,753466.39,49,2,81,ja,Q4,2025
APP_039405,United States,82,23.4,2.9,825112.53,12,3,51,ja,Q2,2026
APP_099859,United States,519,18.75,5.0,577428.17,275,49,429,de,Q2,2025
APP_005005,Russia,100001,13.51,4.6,912323.74,30917,17645,72525,pt,Q3,2026
APP_093552,Colombia,232,17.77,3.1,659827.52,24,37,234,es,Q1,2024
APP_051616,Germany,8240,15.73,4.2,393352.39,582,1199,6692,fr,Q4,2024
APP_085000,India,3018,21.63,4.2,499277.81,701,448,31,hi,Q2,2024
APP_025448,France,9024,27.79,4.8,576426.9,7473,1662,2440,fr,Q2,2024
APP_089135,Japan,55,47.15,2.6,820224.72,79,6,124,pt,Q1,2024
APP_050877,Canada,2653,14.12,2.7,27318.64,29,666,1459,en,Q3,2025
APP_087842,Turkey,26,17.15,2.6,614346.47,15,4,28,hi,Q4,2025
APP_055243,Nigeria,2846,42.1,4.1,984674.83,6551,841,12451,tr,Q3,2024
APP_091384,South Korea,17,6.84,3.5,515463.1,17,11,30,vi,Q2,2026
APP_014019,India,2246,42.77,3.6,624169.9,2756,1060,2426,ko,Q2,2026
APP_001321,Australia,334,2.68,3.7,84536.34,162,175,46,hi,Q2,2024
APP_057301,Russia,45,14.64,4.0,906302.06,43,12,75,ru,Q3,2026
APP_001985,Russia,10,4.88,1.6,473162.43,5,1,10,tr,Q1,2024
APP_040611,United States,7020,11.32,3.9,256474.73,1082,2498,1751,tr,Q1,2024
APP_082350,Pakistan,107,4.01,4.2,85230.48,96,19,231,pt,Q2,2026
APP_019020,Brazil,13753,12.98,2.9,385782.44,668,1852,13199,zh,Q3,2025
APP_001790,Netherlands,812,7.03,3.8,94582.84,288,413,935,en,Q3,2025
APP_084699,United States,315,9.55,4.3,549340.07,758,64,888,id,Q4,2024
APP_011648,Indonesia,53,8.74,1.8,404966.86,11,4,25,tr,Q4,2026
APP_084341,Singapore,68,12.46,4.1,872073.55,66,5,70,ar,Q1,2025
APP_069460,Japan,423788,61.88,3.2,665224.74,379107,165774,241668,de,Q2,2026
APP_055586,United States,10,17.45,1.7,547690.13,5,1,10,ja,Q4,2025
APP_094059,India,27793,7.59,4.8,934508.95,520370,85436,120883,es,Q2,2025
APP_002677,Australia,149,25.35,4.0,609489.3,231,36,458,pt,Q4,2024
APP_085680,Indonesia,30579,14.49,2.8,135660.31,12134,5419,36675,ja,Q2,2025
APP_066129,United Kingdom,2036,11.18,3.1,832706.36,1128,268,412,pt,Q4,2026
APP_030248,Russia,105,14.31,4.2,630341.26,48,43,130,th,Q2,2024
APP_019177,Indonesia,324,7.39,4.3,830230.83,19,68,450,vi,Q2,2024
APP_095974,Poland,1746,26.73,3.9,321631.56,3509,1900,5960,es,Q4,2024
APP_019684,Pakistan,123,15.96,2.0,522342.54,15,14,108,th,Q1,2024
APP_016796,Bangladesh,13,13.85,3.7,899753.6,16,4,14,hi,Q3,2025
APP_046509,United States,42418,13.34,4.9,358284.21,35623,10223,1288,ar,Q1,2026
APP_063361,United States,4473,15.86,2.5,19840.48,1162,308,2408,tr,Q1,2025
APP_085886,Nigeria,7270,2.85,5.0,965964.73,4493,1371,5423,ja,Q3,2025
APP_068234,Germany,223,9.08,3.6,628417.16,216,46,640,th,Q4,2026
APP_064540,Australia,37924,10.29,3.5,842009.9,29617,6517,17323,en,Q2,2024
APP_090222,Turkey,136,3.75,4.1,851110.14,212,118,149,ja,Q4,2025
APP_013691,United States,27,9.37,4.9,574384.01,9,5,11,vi,Q4,2024
APP_013899,France,344,7.75,3.9,486730.35,114,68,381,id,Q3,2025
APP_027159,Australia,15,3.32,4.2,994828.58,7,4,14,fr,Q3,2026
APP_033790,India,70264,23.41,4.5,791794.06,5739,4069,87279,hi,Q3,2026
APP_083643,Turkey,32408,16.63,4.5,243975.36,15248,6752,5484,ar,Q1,2025
APP_071577,France,9774,39.16,3.1,969921.3,5867,2750,2519,zh,Q1,2025
APP_089589,United States,3016,2.72,3.3,74762.96,1067,601,2636,es,Q4,2024
APP_043184,United Kingdom,8607,9.64,2.9,418164.48,4665,2152,756,de,Q3,2025
APP_092472,United States,37,8.3,4.7,114816.49,15,1,23,tr,Q1,2024
APP_030147,Colombia,10,9.55,3.1,444674.49,5,1,10,ko,Q4,2024
APP_053128,France,39,26.03,5.0,62359.16,5,1,14,fr,Q1,2026
APP_054734,Vietnam,200,39.52,4.0,570789.88,121,32,145,hi,Q2,2026
APP_040740,Turkey,1225,6.75,3.2,635787.29,283,164,63,id,Q1,2025
APP_084672,Indonesia,36,25.36,1.8,810655.69,67,1,75,pt,Q2,2026
APP_052113,United Kingdom,117192,6.6,2.6,781809.57,54279,19320,286,ru,Q4,2024
APP_098208,India,413,11.72,4.4,21252.42,1312,151,2283,id,Q2,2024
APP_060468,Thailand,312,14.69,3.6,185805.19,102,52,417,hi,Q3,2024
APP_047315,India,1024,4.87,1.9,465453.44,989,500,2656,ar,Q2,2024
APP_088086,Brazil,10,17.42,4.5,143036.65,5,1,10,ar,Q2,2026
APP_093512,Brazil,1260,6.64,4.2,788312.14,602,407,1685,ko,Q4,2024
APP_020463,India,104,22.25,1.9,20671.39,1292,122,184,id,Q1,2024
APP_032625,Indonesia,299,23.21,4.3,758487.57,189,97,265,en,Q4,2025
APP_063720,Mexico,52085,13.66,5.0,556389.17,28570,5041,22008,tr,Q3,2026
APP_004898,United States,1224,7.45,4.6,859571.91,319,259,2004,tr,Q1,2026
APP_025784,India,748,11.91,5.0,94903.5,192,41,43,id,Q1,2026
APP_018574,Indonesia,116,11.4,3.7,994315.95,484,527,2696,th,Q4,2025
APP_058979,Spain,79,29.69,3.7,448116.0,71,25,165,en,Q2,2024
APP_006169,Pakistan,10,35.81,3.9,127861.11,5,1,10,ko,Q1,2024
APP_061667,United Kingdom,4028,7.54,5.0,52520.27,924,314,1837,vi,Q3,2024
APP_022650,United States,486,28.35,4.3,924014.96,52,71,37,fr,Q4,2025
APP_038390,Vietnam,98,11.98,3.6,960336.99,10,17,124,de,Q3,2026
APP_077480,Turkey,8762,6.59,4.2,731096.56,3445,748,8152,ja,Q1,2026
APP_038860,India,15,10.59,4.1,937745.1,34,6,59,es,Q4,2024
APP_099060,Malaysia,593,4.25,3.3,934356.33,557,113,15,ko,Q3,2026
APP_047935,Philippines,3523,3.92,4.2,83688.47,7550,634,32373,vi,Q2,2025
APP_071346,United States,413,37.02,5.0,334539.07,471,200,1930,hi,Q2,2025
APP_045426,Brazil,316962,14.75,2.8,984694.33,595,68793,281421,vi,Q1,2026
APP_036863,Chile,54635,11.4,3.4,67553.11,157030,163192,1580474,ru,Q2,2026
APP_014321,India,684,72.98,5.0,928425.95,375,37,234,fr,Q1,2024
APP_080134,Chile,3235,16.32,3.4,83479.86,3200,2677,9871,en,Q3,2026
APP_046041,Indonesia,139,5.95,3.2,385391.63,869,2,367,pt,Q3,2024
APP_088312,Philippines,14,10.0,2.6,826662.25,7,1,17,hi,Q3,2024
APP_089433,Poland,8737,22.39,3.1,600014.21,21348,3975,7603,vi,Q2,2025
APP_065692,Mexico,39,25.59,4.6,99808.2,27,9,46,vi,Q3,2025
APP_024322,Japan,94,4.61,3.0,409174.9,172,122,499,ru,Q1,2026
APP_057215,United States,1776,61.86,4.7,381352.41,412,347,2465,de,Q1,2024
APP_014900,Canada,1027,7.15,2.7,577262.56,442,64,420,zh,Q4,2024
APP_000850,India,196,29.13,1.5,910133.98,138,15,288,hi,Q3,2024
APP_089259,Russia,145,36.08,3.5,874074.27,67,24,139,ja,Q1,2024
APP_029992,United States,17147,6.95,3.9,533940.05,10745,3523,11588,tr,Q3,2025
APP_016574,Italy,15,4.53,2.4,168502.37,16,4,34,es,Q2,2025
APP_043892,Canada,71,5.24,4.7,972842.47,124,31,172,zh,Q2,2025
APP_073725,Kenya,5172,5.47,4.2,792566.63,700,489,5659,ko,Q3,2024
APP_087157,Kenya,63,7.75,2.8,792497.34,25,7,13,hi,Q4,2026
APP_017116,India,357096,10.73,3.7,646578.67,161471,31544,353182,ar,Q4,2026
APP_001637,South Korea,14544,11.43,4.0,292203.99,9846,2603,7780,vi,Q2,2025
APP_046709,Turkey,33421,65.97,3.9,787389.47,17792,10564,30842,ar,Q2,2024
APP_048615,Spain,33153,8.05,2.8,808590.94,14077,5207,27943,ar,Q1,2024
APP_072731,United States,3508,10.82,3.4,455468.73,72,415,2675,en,Q2,2024
APP_064403,France,53,15.67,4.6,895909.94,90,37,19,zh,Q2,2025
APP_056680,Indonesia,539,31.32,3.8,279085.61,742,206,795,pt,Q1,2026
APP_077584,Brazil,305061,8.26,4.1,203531.21,135258,64009,59242,th,Q3,2026
APP_048785,Thailand,182,12.37,3.6,766957.07,29,45,171,id,Q1,2025
APP_016974,India,151,28.18,4.7,710839.9,179,110,199,zh,Q3,2026
APP_073433,Indonesia,13450,14.58,3.2,475632.01,386,1162,965,ru,Q2,2025
APP_056300,Germany,859,28.53,5.0,5310.25,343,45,2036,de,Q4,2026
APP_042972,Spain,258,2.96,2.9,49060.26,14,17,327,zh,Q3,2024
APP_020295,UAE,49,23.93,4.8,200492.32,67,24,51,ar,Q3,2025
APP_050319,Russia,730,40.7,1.5,100918.45,669,71,1607,en,Q3,2025
APP_057722,India,121,15.06,5.0,959506.47,34,2,33,tr,Q2,2024
APP_051794,Indonesia,20,7.14,3.3,756782.49,11,2,18,pt,Q3,2026
APP_015343,Japan,26,21.3,2.2,740631.28,21,10,67,ru,Q4,2024
APP_068789,UAE,234,5.02,3.1,626622.81,51,60,151,de,Q1,2026
APP_058530,Brazil,33,11.71,2.9,158065.81,34,6,37,en,Q4,2024
APP_056205,Indonesia,76,41.06,5.0,823400.39,28,37,12,zh,Q1,2024
APP_028695,Philippines,2388,50.76,3.9,794724.36,555,13,901,en,Q1,2025
APP_005034,Mexico,1923,12.16,4.0,518635.59,706,246,106,pt,Q3,2025
APP_003855,France,133,10.41,3.3,189272.77,2329,588,1236,id,Q3,2026
APP_082208,Philippines,22073,9.02,3.9,521858.4,23122,3494,41562,zh,Q4,2025
APP_059504,Pakistan,7425,15.83,2.2,653617.48,2351,314,5541,es,Q2,2025
APP_098715,Nigeria,164,9.96,3.4,259290.13,137,47,205,en,Q1,2025
APP_091845,Germany,90606,37.17,4.3,381638.29,15755,15257,34817,ko,Q1,2026
APP_084987,France,5901220,1.77,4.5,623855.04,210191,1367762,4862905,id,Q1,2024
APP_016549,Turkey,735,19.63,2.9,164998.43,196,144,366,vi,Q1,2024
APP_004326,Russia,13489,22.6,5.0,802151.75,1885,559,11725,fr,Q1,2024
APP_077403,Egypt,18,10.25,4.2,592691.5,22,18,60,id,Q3,2024
APP_097173,Canada,15,9.98,4.3,460714.68,9,1,19,es,Q4,2024
APP_000974,United States,12,17.35,4.7,877850.21,12,6,23,vi,Q2,2025
APP_081806,India,12,11.53,1.9,84198.92,5,3,11,hi,Q1,2025
APP_079242,Brazil,76,11.39,2.3,750491.95,26,14,49,hi,Q2,2026
APP_009954,India,32485,10.79,3.0,753037.59,20901,20612,84491,en,Q3,2024
APP_039887,Brazil,238,48.79,3.8,642491.39,705,302,960,id,Q1,2025
APP_082735,Japan,70,1.47,4.0,846251.0,33,17,95,ar,Q3,2025
APP_068970,Mexico,7708,63.56,3.6,588734.66,359,1164,10213,ru,Q3,2024
APP_036223,Russia,5169,16.29,4.0,772562.9,2350,1004,1168,de,Q2,2025
APP_012815,United States,2113,6.63,4.1,881454.73,22567,5290,33481,ko,Q1,2026
APP_048464,Brazil,198996,6.66,3.2,209478.12,165153,75537,33461,ar,Q4,2025
APP_000701,Saudi Arabia,51,16.67,4.6,845878.3,30,7,44,es,Q1,2026
APP_083667,Saudi Arabia,12,11.07,4.6,985014.18,10,4,15,en,Q1,2024
APP_047020,India,15756,49.24,3.7,748385.15,5449,662,405,ar,Q4,2025
APP_036071,Nigeria,94,9.24,3.2,624113.55,70,23,384,ko,Q2,2026
APP_037983,United Kingdom,381,10.21,3.2,112254.37,1125,443,2810,th,Q4,2026
APP_085307,United States,629,36.51,3.1,129177.49,302,41,226,ar,Q3,2026
APP_043298,Chile,84171,6.34,2.7,690606.39,51910,61225,758491,en,Q4,2025
APP_031644,United States,4335,20.74,2.3,951026.47,724,54,8149,ko,Q2,2026
APP_089936,Russia,240,33.67,3.8,922911.54,228,26,63,id,Q2,2026
APP_058979,Brazil,51,8.75,3.8,257078.23,112,31,105,th,Q2,2025
APP_044376,Indonesia,2893,6.8,3.7,268800.08,180,46,113,zh,Q4,2024
APP_067871,Brazil,77,44.44,1.7,286728.59,14,19,385,ru,Q3,2026
APP_000603,Russia,258260,22.22,4.7,416806.7,198778,11982,220003,fr,Q1,2024
APP_013057,United States,705,31.55,2.9,313857.14,498,24,1061,ja,Q3,2025
APP_024542,India,3948,20.55,3.1,819450.96,155,593,3086,tr,Q3,2026
APP_099911,Malaysia,79,7.38,2.5,857886.01,53,6,90,ru,Q3,2024
APP_024550,United States,26917,18.18,1.6,358989.87,5733,3840,19190,fr,Q4,2026
APP_009219,Indonesia,35,26.44,4.0,847134.46,20,4,30,zh,Q1,2024
APP_025109,Vietnam,51001,19.2,3.8,678911.27,747,3007,10995,de,Q4,2026
APP_077014,United States,63085,9.42,4.3,874830.57,10696,3278,24771,ar,Q2,2024
APP_083995,United Kingdom,186,3.28,3.6,706150.01,68,67,585,fr,Q3,2026
APP_065412,Indonesia,202,9.85,4.4,418713.69,330,91,361,ko,Q2,2026
APP_004810,Brazil,11,33.09,3.7,740391.72,6,2,11,ru,Q1,2025
APP_045535,Singapore,19719,29.41,4.8,247082.56,22041,5285,33323,pt,Q4,2026
APP_008033,Vietnam,4374,3.53,2.9,326233.35,4699,271,4128,id,Q4,2025
APP_047119,Australia,59837,7.2,5.0,874053.69,40423,4862,21679,pt,Q4,2026
APP_060222,Brazil,221,46.7,2.0,509347.17,91,62,144,ko,Q3,2025
APP_093939,United States,209,47.23,1.8,744837.78,36,15,218,ru,Q1,2024
APP_039316,United States,1180,8.12,3.1,293016.32,2254,621,3264,ar,Q4,2024
APP_043184,Indonesia,1441,7.31,2.0,483352.87,231,2853,2659,de,Q4,2024
APP_091210,Philippines,337,11.4,1.5,571004.29,169,110,260,fr,Q3,2026
APP_026849,Mexico,11,22.73,3.4,457317.72,7,3,19,ja,Q4,2025
APP_057456,United States,40,10.8,3.6,228482.22,9,13,68,pt,Q4,2026
APP_054942,South Korea,5079,18.36,4.3,419430.34,411,534,375,zh,Q4,2025
APP_060945,UAE,4505,10.97,4.4,340570.15,662,386,498,pt,Q1,2026
APP_027051,United States,138,22.61,5.0,216514.61,118,37,186,tr,Q3,2025
APP_069943,Spain,24688,4.5,2.7,204990.18,4958,2755,21931,hi,Q3,2025
APP_091289,India,30686,29.31,3.8,150838.81,6609,886,41025,id,Q4,2025
APP_003525,India,4623,5.92,2.6,416148.83,4006,1471,4187,id,Q3,2025
APP_006189,Russia,3456,12.55,3.0,91351.99,12589,5005,30654,hi,Q1,2026
APP_004129,India,1725,13.73,2.2,890738.45,1373,606,188,ko,Q1,2025
APP_099346,Spain,676,10.21,3.2,25717.49,765,105,626,ru,Q2,2024
APP_096871,India,16832,12.31,3.8,537617.22,7344,1049,12203,th,Q2,2025
APP_057361,Brazil,777,34.5,4.2,421845.66,1233,24,1953,ar,Q1,2026
APP_096450,Malaysia,19,5.25,2.5,500210.1,10,2,42,pt,Q3,2025
APP_063172,United States,38985,2.72,3.1,453262.16,21935,5239,39729,en,Q1,2026
APP_020934,Mexico,3881,8.28,3.0,706834.85,1401,438,1975,ar,Q2,2025
APP_056117,India,1727,6.72,4.3,996442.87,765,12,1921,de,Q2,2025
APP_092155,India,185,11.2,3.2,576657.74,728,289,929,th,Q4,2024
APP_064113,Philippines,10,7.92,3.7,913655.37,5,1,10,fr,Q1,2024
APP_055048,Turkey,1580,27.34,2.8,744494.84,2470,393,157,de,Q1,2024
APP_036539,Indonesia,5513,31.69,3.0,124477.02,1804,130,4713,de,Q2,2025
APP_083768,South Korea,882,6.95,3.8,257514.79,109,104,625,hi,Q4,2024
APP_043545,Russia,10,19.53,3.4,458812.32,5,1,10,de,Q2,2024
APP_040742,Italy,610,17.53,2.5,794697.5,969,1317,5065,hi,Q3,2024
APP_018536,India,11,33.58,4.0,488285.52,6,1,11,vi,Q4,2024
APP_042225,Russia,1125,19.11,2.7,830994.04,6842,430,9278,en,Q4,2026
APP_058876,Indonesia,3010,7.5,3.3,957788.3,1347,164,922,hi,Q2,2026
APP_021131,France,10,14.87,3.5,672233.72,5,1,10,th,Q3,2025
APP_032997,Mexico,2614,38.91,4.6,18981.42,4301,1435,7852,ja,Q3,2026
APP_006272,Japan,10,33.36,5.0,1510.56,5,1,10,zh,Q4,2025
APP_048911,United States,326,18.86,3.1,313221.25,696,336,1128,ko,Q2,2024
APP_014429,United States,190,9.73,2.3,538635.16,138,18,38,ko,Q2,2026
APP_034188,Indonesia,93,16.81,2.7,113053.32,1099,50,858,ru,Q3,2026
APP_055642,Japan,17072,5.07,3.2,268213.6,3572,2538,6738,th,Q1,2024
APP_060094,Brazil,1480,13.71,4.6,268904.63,451,75,1653,es,Q1,2026
APP_016560,Spain,226,8.1,3.0,61107.42,40,60,355,th,Q1,2025
APP_001799,Bangladesh,1047,16.21,4.3,247209.81,180,53,809,vi,Q3,2026
APP_066717,Russia,18776,14.01,3.8,143178.28,12840,2900,44036,vi,Q4,2026
APP_023504,Vietnam,208,6.8,4.0,263919.52,109,30,156,en,Q2,2026
APP_029559,France,4770,7.51,4.4,36079.63,5629,765,9592,es,Q4,2025
APP_077344,Mexico,410,2.76,3.7,138641.13,73,9,392,ja,Q4,2025
APP_006319,Mexico,1743,33.85,2.5,228525.61,119,113,423,id,Q2,2024
APP_054408,Japan,39,11.56,3.3,108058.62,74,47,457,pt,Q3,2026
APP_064155,UAE,2970,18.84,3.1,344685.15,446,647,4053,ru,Q3,2026
APP_004003,India,152,9.85,2.1,704110.31,50,53,118,de,Q4,2024
APP_090379,Nigeria,9487790,22.73,4.4,772141.16,17964806,1038163,32939724,ru,Q2,2024
APP_041128,Pakistan,13,3.99,3.9,147413.93,12,1,27,ko,Q1,2026
APP_075513,Australia,5047,15.63,4.3,76804.46,2240,639,2083,fr,Q4,2026
APP_057338,Thailand,479388,10.14,3.1,558898.85,19892,99906,444525,ar,Q1,2025
APP_090101,Australia,447,12.24,4.0,869935.66,410,458,5820,tr,Q2,2025
APP_030763,Turkey,31166,4.11,3.9,285966.88,17546,1399,16383,id,Q4,2025
